county_fips,per_dem_2020,per_gop_2020
05021,0.1856067914335327,0.78834651746093
05023,0.15678233438485806,0.8145110410094637
05025,0.18083333333333335,0.7963888888888889
05027,0.3266016713091922,0.638347260909935
05029,0.30109383995394357,0.6556131260794473
05031,0.30954792137311415,0.6636545402612241
05033,0.20584450624714623,0.7723631231580258
05035,0.5201930714242072,0.44803568155434714
05037,0.25525785076346874,0.7124747911264765
05039,0.3635334088335221,0.5938089845224613
05041,0.484149855907781,0.4613352545629203
05043,0.3511870295309786,0.6295599305153445
05045,0.3370875284779893,0.6324134636584111
05047,0.18235376630663488,0.7963248702482817
05049,0.20218792732955657,0.7737839421762063
05051,0.3177673703024955,0.6576845629991629
05053,0.1546341463414634,0.8285365853658536
05055,0.18993788819875776,0.7869565217391304
05057,0.31220794392523366,0.6527453271028038
05059,0.2454407899976109,0.7328183483316079
05061,0.2772031443938767,0.6965246172941664
05063,0.1933572216097023,0.7752205071664829
05065,0.1757314974182444,0.7970740103270224
05067,0.26812021213906895,0.7057552543704577
05069,0.5954765879640671,0.37844820732967643
05071,0.24036639292482628,0.7304695725415877
05073,0.3131765584173199,0.6558417319895483
05075,0.18439474133515452,0.7800921973706676
05077,0.4996488764044944,0.4515449438202247
05079,0.2663225806451613,0.704258064516129
05081,0.2368166892022407,0.7175970639366428
05083,0.18772036474164133,0.7831003039513678
05085,0.21805492140108276,0.7463309634074751
05087,0.21262413277105155,0.7696911984763978
05089,0.20405171264827401,0.7707583633213382
05091,0.25682134430395065,0.7211567547946034
05093,0.3693080538000324,0.5911521633446767
05095,0.4073153409090909,0.5486505681818182
05097,0.1887425768138394,0.7864704363542474
05099,0.32042882668254913,0.6351995235259082
05101,0.17733866933466733,0.7983991995997999
05103,0.41489251220272094,0.5497974867587496
05105,0.21871623081910524,0.7518910741301059
05107,0.5804229413649471,0.38721563601409803
05109,0.15167216203485634,0.8287800282618936
05111,0.18933652439835127,0.7868634490094403
05113,0.14676089517078916,0.8286219081272085
05115,0.2362475442043222,0.7400540275049116
05117,0.1871244635193133,0.7971387696709585
05119,0.5998434889030102,0.3747263997740592
05121,0.1783617146212566,0.7861127422196125
05123,0.5070343275182893,0.45610579628587505
05125,0.28195719728225566,0.6944644393335557
05127,0.13601802309208674,0.8341312306392565
05129,0.14630505100771335,0.8372729534710127
05131,0.3073186253712346,0.6618158676283411
05133,0.21453287197231835,0.746635909265667
05135,0.18477398889770025,0.7848268569918054
05137,0.19872010778039745,0.7773661165375547
05139,0.33624375263443124,0.6309387607635335
05141,0.20404764954527987,0.7728961188676828
05143,0.46489720577939025,0.5039356713979589
05145,0.19355674275538287,0.7829690788408613
05147,0.345718901453958,0.6231825525040388
05149,0.19047619047619047,0.7752558967512239
06001,0.8020816289428234,0.17700858363525393
06003,0.6423751686909581,0.3292847503373819
06005,0.36553981348637016,0.6090835724533716
06007,0.4940528677522387,0.4774361687535516
06009,0.36982771314975704,0.6080842291267855
06011,0.4068584348699912,0.5726667504082402
06013,0.7162816781234302,0.26298433210164524
06015,0.40836462062341744,0.5641316685584563
06017,0.44439948691018344,0.5323565113336031
06019,0.528955899560722,0.4506887867652096
06021,0.35363370806408784,0.6252102328051695
06023,0.6502912423921096,0.316226776869108
06025,0.6111414623830252,0.36739333486068765
06027,0.4886123998312948,0.48713622943905527
06029,0.43684734614729503,0.5387759915097677
06031,0.42632406921866806,0.548824696199357
06033,0.5185686519505761,0.4554699430792725
06035,0.23350296154167013,0.7483106698923834
06037,0.7102780836068208,0.26862850623715373
06039,0.43117695228169434,0.5467505397156257
06041,0.8232561124302125,0.15794134633895912
06043,0.3976653696498054,0.5787937743190662
06045,0.6640978311029072,0.30611444393170284
06047,0.5410142014709455,0.4350663692382446
06049,0.2647939212525904,0.7158646097167857
06051,0.5955773226476699,0.37295933511427726
06053,0.6951617527741684,0.28244358631796634
06055,0.6904643104643104,0.28656964656964656
06057,0.5615289575289575,0.41357528957528955
06059,0.534788810029216,0.4444466343825984
06061,0.4545992070919331,0.5210392880842593
06063,0.4050621669626998,0.572380106571936
06065,0.5298468845396307,0.4504250087248134
06067,0.6135627192249875,0.3610670341295028
06069,0.6114464099895942,0.3673257023933403
06071,0.541960220179996,0.4354344750514189
06073,0.6020998125635477,0.3745570776141705
06075,0.8525610242744385,0.1271933680980627
06077,0.5629672848218903,0.4230822980281454
06079,0.5529258549657513,0.4222297356524788
06081,0.778878346350444,0.20196071620383113
06083,0.6487154273506407,0.328123830107967
06085,0.726386761658366,0.2522647903415963
06087,0.7887901572112098,0.18598148263220032
06089,0.3228236306897665,0.6541375228666738
06091,0.3780424650440186,0.5914034179181771
06093,0.40869972733469667,0.5662065439672802
06095,0.6394060531288099,0.33663789544242434
06097,0.7451559163228569,0.23041775213646545
06099,0.49238906928924325,0.484499009090317
06101,0.4072554169402495,0.571592721133102
06103,0.3101527966308169,0.6662141937280289
06105,0.4555040741332481,0.5093465409809874
06107,0.45004595431800387,0.5281614868774892
06109,0.39390949750065773,0.5817219152854513
06111,0.5945438420150181,0.38362679595577365
06113,0.6947807675704566,0.2805106173042531
06115,0.376896227681568,0.5932339911397503
08001,0.5668750528005406,0.40405930556728903
08003,0.48142930327868855,0.4883452868852459
08005,0.60998677834161,0.36358989442662837
08007,0.40879265091863515,0.5674759405074365
08009,0.14247191011235955,0.8391011235955056
08011,0.32189973614775724,0.6609498680738787
08013,0.7718607934559534,0.20620442382987808
08014,0.6235417738891749,0.3494381540572997
08015,0.5219419740486951,0.4535646595713661
08017,0.1153169014084507,0.8741197183098591
08019,0.550397067806964,0.4205864386072083
08021,0.45211170090006925,0.5275790445418879
08023,0.6260744985673352,0.3538681948424069
08025,0.24971428571428572,0.7262857142857143
08027,0.30591471801925724,0.68060522696011
08029,0.3039235931853381,0.6753226639132679
08031,0.7955051557909651,0.1818504985666368
08033,0.23533471359558317,0.7515527950310559
08035,0.4518598475853285,0.5236070033030374
08037,0.6378860672614962,0.3394646533973919
08039,0.23652741926987306,0.7389243006900912
08041,0.4274530092305418,0.5353767048259078
08043,0.2883358766678405,0.6854090855734241
08045,0.4991910432306498,0.47621667098110276
08047,0.531055900621118,0.43788819875776397
08049,0.47720364741641336,0.49473150962512663
08051,0.6373547810545129,0.33378016085790885
08053,0.40348101265822783,0.5585443037974683
08055,0.4711756695415343,0.5
08057,0.1997716894977169,0.7773972602739726
08059,0.5787501523751981,0.3933055612972297
08061,0.10852713178294573,0.8803986710963455
08063,0.17101524153965383,0.812193231723069
08065,0.5814188336278717,0.3779348649330977
08067,0.5761067653573331,0.3990523453051841
08069,0.5621874136347832,0.40781766798313257
08071,0.4392664238161035,0.5381233513377717
08073,0.17729158807996984,0.8053564692568842
08075,0.21059627800987465,0.7678503608051652
08077,0.347991128080068,0.6278097171799654
08079,0.4193121693121693,0.5648148148148148
08081,0.17122117847993168,0.807002561912895
08083,0.37651612903225806,0.6003870967741936
08085,0.3084423401011155,0.6728994462723698
08087,0.2820139697322468,0.697977299185099
08089,0.37646198830409355,0.6010860484544696
08091,0.5883084577114428,0.39228855721393036
08093,0.39890977137743067,0.5687901716703279
08095,0.19557344064386317,0.7879275653923541
08097,0.7517772016392071,0.2324997909174542
08099,0.2621830606006114,0.7207336809926272
08101,0.495713525328139,0.47849967724034836
08103,0.1519913302628014,0.8293145489027364
08105,0.3957176843774782,0.5804916732751785
08107,0.62704432329936,0.35109030575965866
08109,0.5559161994688698,0.4169371496016524
08111,0.608540925266904,0.3594306049822064
08113,0.7623858558383524,0.22071109384107246
08115,0.20816044260027664,0.7752420470262794
08117,0.6835326586936522,0.2880025975431571
08119,0.3115886415963162,0.6636165062872661
08121,0.12267287234042554,0.8626994680851063
08123,0.3956304574364871,0.5758082096613845
08125,0.15759887572776551,0.8245332262597872
09001,0.6297788296259917,0.35657583891480876
09003,0.6306372069008492,0.3539088788790571
09005,0.4664509410101912,0.5170069924867962
09007,0.5730760700820581,0.40993770035686206
09009,0.5804781534177227,0.40645911436589527
09011,0.5691742356952523,0.40908569955015617
09013,0.5470054761255793,0.43162276680625417
09015,0.46785326372586805,0.5105111944220595
10001,0.5119448434357943,0.47123240448147086
10003,0.6780654514607156,0.3072109250329413
10005,0.43819964128888617,0.5506679448327045
12001,0.629042663599899,0.35743737903565115
12003,0.14488939469379045,0.8472153069208336
12005,0.2753482972136223,0.7105370657034744
12007,0.2318075117370892,0.7580692488262911
12009,0.4117622600924704,0.5762298899003226
12011,0.646100126139221,0.3481452940046279
12013,0.1852589641434263,0.8081520073551947
12015,0.36335740072202166,0.629559910606842
12017,0.29066174577289505,0.7011415329156295
12019,0.3080020899481532,0.6790723845504602
12021,0.37350470122895996,0.6204948560759895
12023,0.2697778584831427,0.7213849040614975
12027,0.33644047713089503,0.6566869420965321
12029,0.16713603526386678,0.8275988735153668
12031,0.5124710847774036,0.4743354571648878
12033,0.4163184091282605,0.5674289202451107
12035,0.3926738803056501,0.6001868481231525
12037,0.3095342385749745,0.6825813987443422
12039,0.6797828465617373,0.31415705748674355
12041,0.17552916881775943,0.8151781104801239
12043,0.2667051800500674,0.7282880801078375
12045,0.24317040303809873,0.7488668381722406
12047,0.3367066895368782,0.6543739279588336
12049,0.27083087802003536,0.7215085444902769
12051,0.3809119010819165,0.6109737248840804
12053,0.3444575016984631,0.6464442445052423
12055,0.3246693502012651,0.668449300364194
12057,0.5285585685536252,0.459787968199443
12059,0.10189677988531098,0.8910454344949272
12061,0.3882072955561938,0.6039144885314514
12063,0.3017975824077791,0.6908425888755074
12065,0.46112886048988283,0.5299964501242457
12067,0.1394204483324221,0.8551120831055221
12069,0.3951702206195519,0.5956018058434368
12071,0.40034374293917985,0.5921492565353047
12073,0.6353503673379202,0.35262599046210313
12075,0.26809246057463815,0.7236552171095268
12077,0.19488907610221848,0.7992137040157259
12079,0.39946695095948825,0.594456289978678
12081,0.41559195789046727,0.5760884595175103
12083,0.36627588366540104,0.6254452577602067
12085,0.3736908210603083,0.6195733646658428
12086,0.5341074120689894,0.4606030691138435
12087,0.4555789210685211,0.5349476358033688
12089,0.2646443692506504,0.7237761643230008
12091,0.29429506844371117,0.6857088843632114
12093,0.2751661025448163,0.7189419581296227
12095,0.6101516366158328,0.37904983449258034
12097,0.5642499246097102,0.4261291145700434
12099,0.5607805907718733,0.43291410035206257
12101,0.39432062787694144,0.5948306123124814
12103,0.49569870380461484,0.493481503979704
12105,0.42256799589810523,0.5668830260796607
12107,0.2894179748714706,0.7014543754983091
12109,0.3615064940947334,0.6281550429731291
12111,0.48868843984689464,0.5043358560484176
12113,0.258229836899596,0.7237112823582224
12115,0.4439064954264067,0.5483507345467985
12117,0.5081302839177194,0.48019093993827044
12119,0.3172514461804617,0.6786073417310915
12121,0.21299330388944293,0.7793132924918079
12123,0.2270168855534709,0.7653796780882789
12125,0.16861489191353082,0.821937550040032
12127,0.4247183994223244,0.5653837021327808
12129,0.2907520104325147,0.6995218430775918
12131,0.23650797282148658,0.7537461966095491
12133,0.19039506773748682,0.8011681674373327
13001,0.21328377892339048,0.7824001918235224
13003,0.26148969889064977,0.7290015847860539
13005,0.13389031705227078,0.8607540702656384
13007,0.4192926045016077,0.5768488745980708
13009,0.500794477014958,0.48780888718426385
13011,0.1058970571525963,0.885694807408249
13013,0.2756520133962712,0.7068378998444134
13015,0.23960211623437097,0.746507618840034
13017,0.3646341463414634,0.6265243902439024
13019,0.16388996512979465,0.8290068448921607
13021,0.6139374593938024,0.3754837433970792
13023,0.22975814931650893,0.7584998247458815
13025,0.09024012393493416,0.9025303382390911
13027,0.3929577464788732,0.6
13029,0.31579194001874417,0.6674789128397376
13031,0.37372024996675973,0.6111554314585826
13033,0.48755147884687383,0.5054286783976039
13035,0.27814119446096336,0.71412794155127
13037,0.5742935278030994,0.42069279854147673
13039,0.3363306315433975,0.6438280986153326
13043,0.2863913337846987,0.707063868201309
13045,0.29808716084737674,0.6879612292102655
13047,0.21268370509005002,0.7721596661859909
13049,0.24156811213315812,0.7487954445904511
13051,0.5865237595562884,0.3990181382101634
13053,0.4216182048040455,0.5562579013906448
13055,0.18447761194029852,0.8023880597014925
13057,0.2954774563281088,0.6876130635917973
13059,0.7022383262228975,0.28141741180137536
13061,0.5509065550906556,0.44421199442119946
13063,0.8498540197963398,0.14075518051698355
13065,0.2608240223463687,0.734986033519553
13067,0.563424136372179,0.42021760221056215
13069,0.29650322071776,0.6952806625476535
13071,0.2603370018031462,0.732263881116707
13073,0.3628240608595292,0.6206703979945147
13075,0.29267945984363897,0.6965174129353234
13077,0.315238479667704,0.6705946692014219
13079,0.2646673221894461,0.7256637168141593
13081,0.3714392337355392,0.6203507898992412
13083,0.16962604250739843,0.8159806295399515
13085,0.15459237609601392,0.833157141968783
13087,0.4111120667412058,0.5812333362002237
13089,0.8312396845772969,0.1574227893981726
13091,0.2690210656753408,0.7240396530359355
13093,0.46552984165651645,0.5259439707673569
13095,0.6960154059641471,0.29605505366599644
13097,0.6195493292038728,0.3683372650042694
13099,0.46982841719683827,0.5247734721418932
13101,0.11589174184594032,0.871616932685635
13103,0.244535951853025,0.7398796325625594
13105,0.31392432668193215,0.6788790753462
13107,0.3035469950531523,0.6895063677507631
13109,0.3117494702142689,0.6800094184129974
13111,0.17313131313131314,0.8194612794612794
13113,0.4592807634075535,0.5271623630075146
13115,0.28832116788321166,0.6992652708413369
13117,0.3263833571787634,0.6583040098990758
13119,0.14797956339990712,0.8424523920111472
13121,0.726460424771137,0.261579425874711
13123,0.17742813918305597,0.8126475037821482
13125,0.09897828863346105,0.8959131545338442
13127,0.3782155106707317,0.6101371951219512
13129,0.18241584487995674,0.8074314484250822
13131,0.33800317549266834,0.6569533949752498
13133,0.3634747043656086,0.6284342491331022
13135,0.5843137254901961,0.40209488601355514
13137,0.17438332028191073,0.8142619420516837
13139,0.27651536073705024,0.7088806159760502
13141,0.7166866746698679,0.27827130852340937
13143,0.1257720381807973,0.8654548006737788
13145,0.27297283777699966,0.7162723225451453
13147,0.2480553154710458,0.7436159346271706
13149,0.15284733815618623,0.8376924503802634
13151,0.596992064655945,0.3925877042903
13153,0.43077663285353435,0.5550966948665518
13155,0.2418426103646833,0.7519193857965452
13157,0.20286700292009557,0.7830368993894345
13159,0.23037676609105182,0.7616431187859759
13161,0.17813203950788425,0.8135505111765725
13163,0.5314053912588328,0.4628369536770479
13165,0.36642547033285094,0.6254703328509407
13167,0.29804878048780487,0.6951219512195121
13169,0.32660697581184017,0.6658425765067486
13171,0.28930191392853194,0.7002987056090275
13173,0.2849552572706935,0.7016219239373602
13175,0.3551850059395486,0.6376435390910291
13177,0.27270551633361256,0.7183798013641259
13179,0.6124175978306606,0.3721071578848941
13181,0.3086021505376344,0.6836559139784947
13183,0.35944130127298446,0.6237623762376238
13185,0.43397691726890303,0.5542228454319922
13187,0.2012748696156075,0.7831433906380787
13189,0.39866092778574846,0.5900526064084171
13191,0.3900836320191159,0.5997610513739546
13193,0.6128271128271128,0.38245388245388245
13195,0.22835910825466962,0.7582513222199906
13197,0.3617549668874172,0.6277593818984547
13199,0.3941344120621495,0.5997977383469707
13201,0.2641975308641975,0.7287477954144621
13205,0.4457212986723195,0.5505968983599241
13207,0.28116983068240126,0.7093381221139046
13209,0.24684820978315683,0.7463439233484619
13211,0.28658067822670197,0.702998206201418
13213,0.14958736760023394,0.8410552992397167
13215,0.6149386042238307,0.373080218020188
13217,0.5493095374177253,0.44007079776544555
13219,0.3243006993006993,0.6593690400508583
13221,0.29959414586151767,0.6878612716763006
13223,0.34788311764361424,0.638578204602682
13225,0.4719011558389797,0.5182941410920685
13227,0.16405702266884786,0.8223299836410376
13229,0.12157382847038019,0.8730106100795756
13231,0.14039179104477612,0.8513992537313433
13233,0.21024196792919134,0.781021897810219
13235,0.29982754372998277,0.6910569105691057
